date,serial_number,model,capacity_bytes,failure,vault_id,pod_id,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_71_normalized,smart_71_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2023-05-09,ZA13GVQB,ST8000DM002,8001563222016,1,1037,12,False,80.0,109610264.0,,,84.0,0.0,100.0,40.0,100.0,96.0,94.0,2751239915.0,,,36.0,56435.0,100.0,0.0,,,100.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,68.0,32.0,95.0,10618.0,100.0,15.0,66.0,69908.0,32.0,32.0,14.0,109610264.0,,,100.0,40.0,100.0,40.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,56180.0,100.0,102928649176.0,100.0,498445672954.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZA13R2W6,ST8000DM002,8001563222016,1,1037,14,False,70.0,95466672.0,,,84.0,0.0,100.0,15.0,100.0,2728.0,95.0,2950721148.0,,,36.0,56448.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,67.0,33.0,91.0,18134.0,100.0,4.0,63.0,74993.0,33.0,33.0,16.0,95466672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,56392.0,100.0,103371910096.0,100.0,454172448628.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZA16DXMT,ST8000NM0055,8001563222016,1,1039,5,False,84.0,241312872.0,,,89.0,0.0,100.0,27.0,100.0,0.0,90.0,1101343399.0,,,39.0,54001.0,100.0,0.0,,,100.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,90.0,21462.0,100.0,45.0,69.0,62145.0,37.0,37.0,84.0,241312872.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,53948.0,100.0,97150320896.0,100.0,481580481350.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZA14CHN6,ST8000NM0055,8001563222016,1,1040,6,False,83.0,193285480.0,,,89.0,0.0,100.0,10.0,100.0,56.0,92.0,1582581055.0,,,39.0,53761.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,67.0,33.0,90.0,20672.0,100.0,41.0,73.0,54557.0,33.0,33.0,83.0,193285480.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,53716.0,100.0,97020562480.0,100.0,430658656634.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZA12XYJJ,ST8000NM0055,8001563222016,1,1042,6,False,83.0,211245088.0,,,84.0,0.0,100.0,14.0,100.0,80.0,92.0,1703480573.0,,,41.0,52002.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,64.0,36.0,85.0,31797.0,100.0,2.0,69.0,63311.0,36.0,36.0,24.0,211245088.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,51974.0,100.0,95952435216.0,100.0,436905069456.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZA16LXNS,ST8000NM0055,8001563222016,1,1044,8,False,84.0,225034496.0,,,89.0,0.0,100.0,49.0,100.0,0.0,76.0,35802860.0,,,42.0,51040.0,100.0,0.0,,,100.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,140.0,100.0,0.0,100.0,0.0,71.0,29.0,90.0,20783.0,100.0,59.0,69.0,63254.0,29.0,29.0,84.0,225034496.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,50829.0,100.0,91675394040.0,100.0,428551221192.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,5PHL8ZND,HGST HUH721212ALE604,12000138625024,1,1056,16,False,100.0,0.0,132.0,96.0,100.0,0.0,100.0,4.0,100.0,3.0,100.0,0.0,140.0,15.0,98.0,17370.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,630.0,100.0,630.0,166.0,36.0,,,100.0,3.0,100.0,100.0,100.0,107.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,52L0A00NF97G,TOSHIBA MG07ACA14TA,14000519643136,1,1066,13,False,100.0,0.0,100.0,0.0,100.0,7825.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,85.0,6268.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,6.0,100.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,102367235.0,85.0,6268.0,100.0,0.0,100.0,0.0,,,100.0,593.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZHZ63E9A,ST12000NM0008,12000138625024,1,1068,10,False,71.0,13650120.0,,,90.0,0.0,100.0,12.0,100.0,1128.0,89.0,740866462.0,,,68.0,28095.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,53.0,100.0,196611.0,,,64.0,36.0,,,100.0,2.0,99.0,2736.0,36.0,36.0,1.0,13650120.0,,,100.0,56.0,100.0,56.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27591.0,100.0,97691033624.0,100.0,581034877740.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,Z040A04MF97G,TOSHIBA MG07ACA14TA,14000519643136,1,1078,18,False,100.0,0.0,100.0,0.0,100.0,7693.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,50.0,20331.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,73.0,100.0,0.0,100.0,149.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1441793.0,50.0,20047.0,100.0,0.0,100.0,0.0,,,100.0,590.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZL2CXE84,ST14000NM001G,14000519643136,1,1086,9,False,71.0,24913376.0,,,98.0,0.0,100.0,2.0,100.0,2784.0,87.0,475058506.0,,,81.0,16939.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,320.0,100.0,0.0,,,65.0,35.0,,,100.0,0.0,99.0,3742.0,35.0,35.0,,,,,100.0,80.0,100.0,80.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16184.0,100.0,107250872840.0,100.0,192579221082.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZA15B6EX,ST8000NM0055,8001563222016,1,1090,17,False,83.0,189883568.0,,,88.0,0.0,100.0,13.0,100.0,48.0,93.0,1892327832.0,,,49.0,44927.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,87.0,13.0,100.0,0.0,100.0,0.0,57.0,43.0,86.0,28790.0,100.0,19.0,72.0,56932.0,43.0,43.0,83.0,189883568.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,44894.0,100.0,76384842544.0,100.0,412121287654.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZA189JG0,ST8000NM0055,8001563222016,1,1091,12,False,76.0,43172792.0,,,89.0,0.0,100.0,13.0,100.0,128.0,93.0,1960567253.0,,,43.0,50063.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,85.0,15.0,100.0,0.0,100.0,0.0,64.0,36.0,88.0,24345.0,100.0,37.0,62.0,76259.0,36.0,36.0,76.0,43172792.0,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,49983.0,100.0,90156933632.0,100.0,429852249391.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZA20YZB1,ST10000NM0086,10000831348736,1,1093,3,False,83.0,212079152.0,,,91.0,0.0,100.0,83.0,100.0,304.0,88.0,669888842.0,,,44.0,49416.0,100.0,0.0,,,100.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,96.0,4.0,100.0,0.0,89.0,11.0,77.0,23.0,78.0,45201.0,100.0,727.0,99.0,2717.0,23.0,23.0,83.0,212079152.0,,,100.0,8.0,100.0,8.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,49133.0,100.0,110970941320.0,100.0,475320795987.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZA21C1H4,ST10000NM0086,10000831348736,1,1093,17,False,81.0,133577720.0,,,91.0,0.0,100.0,19.0,100.0,77.0,87.0,493035782.0,,,44.0,49406.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,94.0,6.0,100.0,0.0,95.0,5.0,80.0,20.0,80.0,40167.0,100.0,635.0,99.0,2361.0,20.0,20.0,81.0,133577720.0,,,100.0,8.0,100.0,8.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,49149.0,100.0,111283351400.0,100.0,457457525928.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,88Q0A008F97G,TOSHIBA MG07ACA14TA,14000519643136,1,1111,13,False,100.0,0.0,100.0,0.0,100.0,7860.0,100.0,15.0,100.0,6.0,100.0,0.0,100.0,0.0,1.0,40302.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,100.0,3.0,100.0,85.0,100.0,41.0,,,100.0,6.0,100.0,3.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,3.0,1.0,39889.0,100.0,0.0,100.0,0.0,,,100.0,533.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,8HK0DJZH,HGST HUH721212ALN604,12000138625024,1,1113,0,False,100.0,0.0,100.0,0.0,165.0,399.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,39371.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1497.0,99.0,1497.0,253.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,8HK3N74H,HGST HUH721212ALN604,12000138625024,1,1113,0,False,100.0,0.0,100.0,0.0,158.0,417.0,100.0,10.0,100.0,8.0,100.0,0.0,100.0,0.0,95.0,39372.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1490.0,99.0,1490.0,240.0,25.0,,,100.0,8.0,100.0,7.0,100.0,1.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,8HK1UXEH,HGST HUH721212ALN604,12000138625024,1,1113,4,False,100.0,0.0,133.0,92.0,160.0,409.0,100.0,22.0,100.0,1.0,100.0,0.0,128.0,18.0,95.0,39359.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1512.0,99.0,1512.0,171.0,35.0,,,100.0,1.0,100.0,1.0,100.0,1.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZHZ2PR0C,ST12000NM0008,12000138625024,1,1130,14,False,73.0,21451576.0,,,91.0,0.0,100.0,11.0,99.0,5936.0,87.0,537845060.0,,,65.0,31342.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,68.0,100.0,0.0,,,74.0,26.0,,,100.0,40.0,100.0,1454.0,26.0,26.0,1.0,21451576.0,,,100.0,200.0,100.0,200.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31147.0,100.0,104175649632.0,100.0,385104170896.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-09,ZHZ3LPZQ,ST12000NM0008,12000138625024,1,1131,17,False,64.0,24610600.0,,,94.0,0.0,100.0,5.0,100.0,48.0,85.0,353987060.0,,,65.0,30963.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,36.0,100.0,0.0,,,70.0,30.0,,,100.0,311.0,100.0,1396.0,30.0,30.0,1.0,24610600.0,,,100.0,96.0,100.0,96.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30790.0,100.0,103231351120.0,100.0,335270669182.0,,,,,,,,,,,,,,,,,,,,,2023-05-09.csv
2023-05-10,ZDH165EX,ST4000DM005,4000787030016,1,1003,10,False,70.0,237717120.0,,,97.0,0.0,100.0,5.0,76.0,15320.0,95.0,3059810346.0,,,47.0,47092.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,80.0,20.0,100.0,2.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,1755.0,99.0,2385.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,46904.0,100.0,34198022704.0,100.0,374300801100.0,,,,,,,,,,,,,,,,,,,,,2023-05-10.csv
2023-05-10,Z3025LRC,ST4000DM000,4000787030016,1,1010,8,False,105.0,7495824.0,,,92.0,0.0,100.0,23.0,100.0,0.0,85.0,370459704.0,,,51.0,43390.0,100.0,0.0,,,100.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,4.0,97.0,3.0,71.0,29.0,100.0,0.0,100.0,2.0,35.0,130028.0,29.0,29.0,,,,,100.0,16.0,100.0,16.0,200.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,42638.0,100.0,39950010271.0,100.0,278179066952.0,,,,,,,,,,,,,,,,,,,,,2023-05-10.csv
2023-05-10,Z304J0NK,ST4000DM000,4000787030016,1,1011,18,False,114.0,234320384.0,,,92.0,0.0,100.0,45.0,100.0,0.0,85.0,348611650.0,,,25.0,66490.0,100.0,0.0,,,100.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,3.0,97.0,6830.0,26.0,26.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66397.0,100.0,68584574912.0,100.0,648098358712.0,,,,,,,,,,,,,,,,,,,,,2023-05-10.csv
2023-05-10,ZA11M8DP,ST8000DM002,8001563222016,1,1033,9,False,82.0,166875128.0,,,84.0,0.0,100.0,16.0,100.0,48.0,94.0,2814989946.0,,,51.0,43135.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,65.0,35.0,91.0,18457.0,100.0,1.0,69.0,62700.0,35.0,35.0,24.0,166875128.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43075.0,100.0,83750922664.0,100.0,395518651550.0,,,,,,,,,,,,,,,,,,,,,2023-05-10.csv
2023-05-10,ZA12KZ2H,ST8000DM002,8001563222016,1,1033,11,False,76.0,41577920.0,,,84.0,0.0,100.0,28.0,100.0,16.0,96.0,4226520731.0,,,32.0,59583.0,100.0,0.0,,,100.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,59.0,82873.0,100.0,14.0,66.0,68355.0,36.0,36.0,1.0,41577920.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,59507.0,100.0,108727129408.0,100.0,500424424576.0,,,,,,,,,,,,,,,,,,,,,2023-05-10.csv
2023-05-10,ZA12KZ4P,ST8000DM002,8001563222016,1,1033,16,False,67.0,17722208.0,,,86.0,0.0,100.0,44.0,99.0,5608.0,96.0,3663094167.0,,,32.0,59575.0,100.0,0.0,,,100.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,63.0,37.0,1.0,212912.0,100.0,15.0,75.0,50641.0,37.0,37.0,13.0,17722208.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,59495.0,100.0,108975968888.0,100.0,523376244238.0,,,,,,,,,,,,,,,,,,,,,2023-05-10.csv
2023-05-10,ZA13YXG1,ST8000DM002,8001563222016,1,1037,2,False,75.0,31425904.0,,,84.0,0.0,100.0,19.0,100.0,8.0,94.0,2718404463.0,,,36.0,56466.0,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,59.0,41.0,91.0,18016.0,100.0,4.0,66.0,68421.0,41.0,41.0,24.0,31425904.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,56409.0,100.0,104974261376.0,100.0,442136740394.0,,,,,,,,,,,,,,,,,,,,,2023-05-10.csv
2023-05-10,ZA10S28L,ST8000DM002,8001563222016,1,1038,18,False,75.0,31532696.0,,,84.0,0.0,100.0,38.0,100.0,0.0,95.0,2920983396.0,,,37.0,55223.0,100.0,0.0,,,100.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,59.0,41.0,91.0,18306.0,100.0,26.0,59.0,82210.0,41.0,41.0,1.0,31532696.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,55131.0,100.0,100984426960.0,100.0,440061717136.0,,,,,,,,,,,,,,,,,,,,,2023-05-10.csv
2023-05-10,ZA16DQ31,ST8000NM0055,8001563222016,1,1039,11,False,75.0,31452480.0,,,89.0,0.0,100.0,20.0,100.0,0.0,93.0,1978822244.0,,,39.0,54042.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,60.0,40.0,74.0,53236.0,100.0,57.0,70.0,60353.0,40.0,40.0,75.0,31452480.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,53980.0,100.0,98710157376.0,100.0,451600371208.0,,,,,,,,,,,,,,,,,,,,,2023-05-10.csv
2023-05-10,ZA16DSQ5,ST8000NM0055,8001563222016,1,1039,12,False,65.0,6344792.0,,,89.0,0.0,100.0,16.0,96.0,18736.0,96.0,3870208167.0,,,39.0,54048.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,130.0,100.0,0.0,100.0,0.0,60.0,40.0,89.0,22470.0,100.0,73.0,75.0,50296.0,40.0,40.0,68.0,6344792.0,,,100.0,40.0,100.0,40.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,53954.0,100.0,97811560848.0,100.0,470061262940.0,,,,,,,,,,,,,,,,,,,,,2023-05-10.csv
2023-05-10,ZA16SQ64,ST8000NM0055,8001563222016,1,1041,12,False,84.0,241084792.0,,,89.0,0.0,100.0,15.0,100.0,24.0,93.0,1900669721.0,,,41.0,52110.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,94.0,6.0,100.0,0.0,100.0,0.0,65.0,35.0,69.0,62847.0,100.0,30.0,70.0,60138.0,35.0,35.0,84.0,241084792.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,52061.0,100.0,95924689760.0,100.0,419715461896.0,,,,,,,,,,,,,,,,,,,,,2023-05-10.csv
